id,entityID,url,jurisdiction,name,note,lat,long,locality,managingOrganisation,contactName,contactNumber,classification,status,lastReview,adviceToPilots,hasAirfield,hasHelipad,basePhoneNumber
251,57243,https://arena.nafc.org.au/register/api/locations/251,QLD,Meandarra Airbase,null,-27.3458,149.8787,Surat Development Road Meandarra,Precision Meandarra Aerial,Lachlan Hill,+61428656600,Support,Current,2018-04-10,Precision Meandarra Aerial,null,null,null
252,57244,https://arena.nafc.org.au/register/api/locations/252,QLD,Roma Airport,null,-26.5437,148.7783,Airport Drive Roma,Maranoa Regional Council,null,+611300007662,Secondary,Current,2018-04-10,null,null,null,null
253,57245,https://arena.nafc.org.au/register/api/locations/253,QLD,Watts Bridge Airfield,null,-27.0978,152.4610,Cressbrook Caboonbah Road Toogoolawah,Watts Bridge Memorial Airfield Association,null,+61427699239,Secondary,Current,2018-04-10,null,null,null,null
254,57246,https://arena.nafc.org.au/register/api/locations/254,QLD,Monto Airport,null,-24.8923,151.0997,Airport Road Monto,North Burnett Regional Council,null,+611300696272,Secondary,Current,2018-04-10,null,null,null,null
255,57247,https://arena.nafc.org.au/register/api/locations/255,QLD,Maryborough Airport,null,-25.5180,152.7125,Maryborough,Fraser Coast Regional Council,null,+611300794929,Secondary,Current,2018-04-10,null,null,null,null
256,57267,https://arena.nafc.org.au/register/api/locations/256,QLD,Bundaberg Airport,null,-24.8992,152.3210,Bundaberg,Bundaberg Regional Council,null,+61418796991,Primary,Current,null,null,null,null,null
257,57269,https://arena.nafc.org.au/register/api/locations/257,NSW,Wingello State Forest,null,-33.7318,150.1945,null,null,null,null,null,Unknown,null,null,null,null,null
258,57294,https://arena.nafc.org.au/register/api/locations/258,VIC,Rainbow Netting Fence - HLS,null,-35.9960,141.7090,Rainbow,DELWP,null,null,null,Current,null,null,null,null,null
259,57328,https://arena.nafc.org.au/register/api/locations/259,QLD,Hedlow,null,-23.2222,150.6042,null,A.C & L.G Lowe Holdings PTY LTD,Judi Moisy,+61438789954,Secondary,Current,2018-04-26,No fuel,null,null,null
260,57329,https://arena.nafc.org.au/register/api/locations/260,VIC,Powelltown - HLS,null,-37.8620,145.7450,null,DELWP,null,null,Helipad,Current,null,null,null,null,null
261,57332,https://arena.nafc.org.au/register/api/locations/261,NSW,Yathong Nature Reserve,null,-32.6310,145.5697,Yathong NR Bathurst,NPWS,null,null,null,Unknown,null,Powerlines in the reserve	 some near the air strip. Grass covered strip,null,null,null
263,57393,https://arena.nafc.org.au/register/api/locations/263,NSW,Korowal School Heli Pad,null,-33.7070,150.4427,null,null,null,null,null,Provisional,null,null,null,null,null
264,57399,https://arena.nafc.org.au/register/api/locations/264,NSW,Glenbrook Heli Base HR,null,-33.7877,150.6085,null,null,null,null,null,Unknown,null,null,null,null,null
265,57411,https://arena.nafc.org.au/register/api/locations/265,NSW,MEDWAY,null,-34.4873,150.2680,Railway Pde Medway,null,null,null,null,Unknown,2018-05-23,null,null,null,null
266,57414,https://arena.nafc.org.au/register/api/locations/266,NSW,GROSE RD HELIPAD,null,-33.6682,150.5412,Grose Rd	 Lawson,null,null,null,null,Current,null,null,null,null,null
272,57550,https://arena.nafc.org.au/register/api/locations/272,QLD,Old Station,null,-23.8243,150.8162,null,Old station,null,null,Unclassified,Current,2018-06-08,null,null,null,null
273,57769,https://arena.nafc.org.au/register/api/locations/273,NSW,NPWS Belmore Station,null,-32.7098,148.3963,Goobang NP,null,null,null,null,Current,2018-06-25,Helipad in open Paddock on Belmore Station East off Goobang NP. Some powerlines to housing east of the burn area.,null,null,null
275,58225,https://arena.nafc.org.au/register/api/locations/275,NSW,NPWS Mt Neville NR,null,-29.1532,152.8217,null,NPWS,null,null,null,Current,null,May be single powerline into residence in area of SE of Helipad,null,null,null
276,58261,https://arena.nafc.org.au/register/api/locations/276,NSW,NPWS - Ironbark Airbase,null,-33.4967,150.7333,Cnr Blaxlands Ridge Rd and Weatherboard Ridge Rd,null,null,null,null,Current,null,Restricted airspace ( RAAF Richmond),null,null,null
278,58982,https://arena.nafc.org.au/register/api/locations/278,NSW,Ron Payne Park NORTH EPPING,null,-33.7537,151.0970,NORTH EPPING	 HORNSBY FCC,Hornsby Council,null,null,null,Current,null,Light towers on oval edges	 HV lines immediate north side,null,null,null
279,59127,https://arena.nafc.org.au/register/api/locations/279,NSW,Lower Colo Road,null,-33.5997,150.2628,689 Lower Colo Road,null,null,null,null,Provisional,null,null,null,null,null
280,59131,https://arena.nafc.org.au/register/api/locations/280,NSW,Starkey Street	 Killarney Heights,null,-33.7793,151.2243,null,null,null,null,null,Unknown,null,null,null,null,null
281,59318,https://arena.nafc.org.au/register/api/locations/281,QLD,Boonah airfield,null,-28.0167,152.6767,Degen Rd	 Boonah,Boonah Aviation	 Inc,Nigel Arnott,+61437767800,Secondary,Current,2018-08-16,null,null,null,null
283,59735,https://arena.nafc.org.au/register/api/locations/283,QLD,APPLETHORPE,null,-28.6200,151.9833,null,Southern Downs Regional Council,null,+61746815500,Secondary,Current,null,null,null,null,null
284,60678,https://arena.nafc.org.au/register/api/locations/284,VIC,Tyabb Airport,null,-38.2653,145.1798,null,CFA,CFA District 18 RDO via CFA FSCC,+611300836387,Support,Current,2018-09-13,null,null,null,null
286,60788,https://arena.nafc.org.au/register/api/locations/286,VIC,Lilydale Airfield,null,-37.6925,145.3665,null,null,null,null,null,Current,null,null,null,null,null
287,60789,https://arena.nafc.org.au/register/api/locations/287,VIC,West Sale Airport,null,-38.0933,146.9657,null,null,null,null,null,Current,null,null,null,null,null
288,60790,https://arena.nafc.org.au/register/api/locations/288,VIC,RAAF East Sale Airport,null,-38.0945,147.1487,null,null,null,null,null,Current,null,null,null,null,null
289,60791,https://arena.nafc.org.au/register/api/locations/289,VIC,Hopetoun Airfield,null,-35.7163,142.3597,Hopetoun Aerodrome Rd	 Hopetoun,CFA,Call CFA District 18 RDO via CFA FSCC,+611300839378,Support,Current,null,null,null,null,null
290,60792,https://arena.nafc.org.au/register/api/locations/290,VIC,Warracknabeal Airfield,null,-36.3217,142.4183,null,CFA,CFA District 17 RDO via CFA FSCC,+611300839378,Support,Current,null,null,null,null,null
291,60793,https://arena.nafc.org.au/register/api/locations/291,VIC,Rainbow Airfield,null,-35.9077,141.9768,null,null,null,null,null,Current,null,null,null,null,null
292,60794,https://arena.nafc.org.au/register/api/locations/292,VIC,Horsham Airport,null,-36.6688,142.1720,Harpers Way	 Dooen,Country Fire Authority,CFA District 17 RDO via CFA FSCC,+611300836387,Support,Current,null,null,null,null,null
293,60795,https://arena.nafc.org.au/register/api/locations/293,VIC,Edenhope Airfield,null,-37.0200,141.2667,322 Wimmera Hwy	 Edenhope,Country Fire Authority,CFA District 17 RDO via CFA FSCC,+611300836387,Support,Current,null,null,null,null,null
294,60796,https://arena.nafc.org.au/register/api/locations/294,VIC,Warrnambool Airport,null,-38.3000,142.4497,146 Mailors Flat-Koroit Rd	 Mailors Flat,CFA,Call CFA District 5 RDO via CFA FSCC,+611300839378,Support,Current,null,null,null,null,null
295,60797,https://arena.nafc.org.au/register/api/locations/295,VIC,Portland Airport,null,-38.3193,141.4665,1260 Bridgewater Lakes Rd	 Cashmore,Country Fire Authority,Call CFA District 4 RDO via CFA FSCC,+611300839378,Support,Current,null,null,null,null,null
297,60799,https://arena.nafc.org.au/register/api/locations/297,VIC,Barwon Heads Airfield,null,-38.2552,144.4280,null,null,null,null,Helipad,Current,null,null,null,null,null
298,60800,https://arena.nafc.org.au/register/api/locations/298,VIC,Ararat Airfield,null,-37.3098,142.9888,null,null,null,null,null,Current,null,null,null,null,null
299,60801,https://arena.nafc.org.au/register/api/locations/299,VIC,Lakes Entrance Airport,null,-37.8413,148.0002,null,null,null,null,Helipad,Current,null,null,null,null,null
300,60802,https://arena.nafc.org.au/register/api/locations/300,VIC,Cann River Helipad,null,-37.5728,149.1292,null,null,null,null,Helipad,Current,null,null,null,null,null
301,60803,https://arena.nafc.org.au/register/api/locations/301,VIC,Yarram Airfield,null,-38.5675,146.7577,null,CFA,CFA District 18 RDO via CFA FSCC 1,+61300839378,Support,Current,null,null,null,null,null
302,60804,https://arena.nafc.org.au/register/api/locations/302,VIC,Leongatha Airport,null,-38.4958,145.8610,null,null,null,null,Helipad,Current,null,null,null,null,null
303,60805,https://arena.nafc.org.au/register/api/locations/303,VIC,Tooradin Airfield,null,-38.2145,145.4255,null,null,null,null,Helipad,Current,null,null,null,null,null
304,60806,https://arena.nafc.org.au/register/api/locations/304,VIC,Benalla Airfield,null,-36.5517,146.0058,null,null,null,null,null,Current,null,null,null,null,null
305,60825,https://arena.nafc.org.au/register/api/locations/305,VIC,Melton Airfield,null,-37.6217,144.5650,null,null,null,null,null,Current,null,null,null,null,null
306,60826,https://arena.nafc.org.au/register/api/locations/306,VIC,Kerang Airfield,null,-35.7517,143.9400,null,CFA,CFA District 20 RDO via CFA FSCC,+611300839378,Support,Current,null,null,null,null,null
307,60827,https://arena.nafc.org.au/register/api/locations/307,VIC,Echuca Airport,null,-36.1567,144.7617,null,null,null,null,null,Unknown,null,null,null,null,null
308,60828,https://arena.nafc.org.au/register/api/locations/308,VIC,Yarrawonga Airfield,null,-36.0283,146.0283,null,null,null,null,null,Unknown,null,null,null,null,null
309,60829,https://arena.nafc.org.au/register/api/locations/309,VIC,Birchip Airfield,null,-36.0000,142.9167,null,null,null,null,null,Unknown,null,null,null,null,null
310,60830,https://arena.nafc.org.au/register/api/locations/310,VIC,Sea Lake Airfield,null,-35.5317,142.8900,null,null,null,null,null,Unknown,null,null,null,null,null
311,61294,https://arena.nafc.org.au/register/api/locations/311,QLD,Gympie (Kybong) Airport,null,-26.2930,152.7050,Kybong,Gympie Regional Council,null,+61752131001,Secondary,Current,2018-09-24,null,null,null,null
312,61938,https://arena.nafc.org.au/register/api/locations/312,NSW,NPWS Faulconbridge helipad,null,-33.6708,150.5452,Faulconbridge,National Parks,Glenn Meade,0428 475 880,null,Current,2018-10-13,Refill Glenbrook helipad if required,null,null,null
313,62532,https://arena.nafc.org.au/register/api/locations/313,NSW,Rylstone East Pad,null,-32.8067,149.9850,East of Rylstone town,null,null,null,null,Current,null,1km out from Rylstone,null,null,null
314,62592,https://arena.nafc.org.au/register/api/locations/314,VIC,Colac (Clearwater) HLS,null,-38.3430,143.6090,null,null,null,null,null,Current,null,null,null,null,null
315,62593,https://arena.nafc.org.au/register/api/locations/315,VIC,Colac Airfield,null,-38.2867,143.6800,null,DELWP,null,null,Support,Current,null,null,null,null,null
316,62990,https://arena.nafc.org.au/register/api/locations/316,QLD,Gladstone Airport,null,-23.8702,151.2240,Aerodrome Road Gladstone,Glastone Airport Corporation,null,+61749778800,Secondary,Current,null,null,null,null,null
318,63440,https://arena.nafc.org.au/register/api/locations/318,QLD,Rockhampton Airport,null,-23.3763,150.4738,null,Rockhampton Regional Council,null,+61448619596,Secondary,Current,null,null,null,null,null
319,63616,https://arena.nafc.org.au/register/api/locations/319,NSW,WAMBOIN RURAL FIRE BRIGADE,null,-35.2590,149.3068,null,null,null,null,null,Unknown,null,null,null,null,null
320,63635,https://arena.nafc.org.au/register/api/locations/320,NSW,Hermidale,null,-31.7962,146.5963,"Elmsley" Hermidale NSW 2831,null,null,null,null,Provisional,null,null,null,null,null
321,63957,https://arena.nafc.org.au/register/api/locations/321,NSW,Toowoomba Airport,null,-27.5367,151.9167,null,null,null,null,null,Provisional,null,null,null,null,null
322,64337,https://arena.nafc.org.au/register/api/locations/322,NSW,Gulf  Rd	 Emmaville NSW,null,-29.3328,151.5762,null,null,null,null,null,Current,null,null,null,null,null
323,64356,https://arena.nafc.org.au/register/api/locations/323,NSW,Wolgan Helipad,null,-32.8005,149.9762,null,NSW NPWS,Angela Lonergan,0455 052 088,null,Current,2018-12-28,null,null,null,null
324,64375,https://arena.nafc.org.au/register/api/locations/324,NSW,Konda Rd Helipad,null,-33.3662,151.2513,Konda Road Somersby,null,null,null,null,Current,2018-12-29,Power lines on western side of reservoir	 only 550 metres from Fire ground. Powerlines west of Helipad by approx. 600metres.,null,null,null
325,64420,https://arena.nafc.org.au/register/api/locations/325,QLD,Mackay Airport,null,-21.1722,149.2205,null,Mackay Airport Pty Ltd,null,+61749570201,Secondary,Current,2019-01-02,null,null,null,null
326,64421,https://arena.nafc.org.au/register/api/locations/326,QLD,Amberley RAAF Base,null,-27.6403,152.7620,null,RAAF,null,null,Secondary,Current,2019-01-02,null,null,null,+61753612888
327,64422,https://arena.nafc.org.au/register/api/locations/327,QLD,Cairns Airport,null,-16.8813,145.7473,null,Cairns airport,null,+61740806744,Secondary,Current,2019-01-02,null,null,null,null
328,64423,https://arena.nafc.org.au/register/api/locations/328,QLD,Townsville Airport,null,-19.2533,146.7700,null,DOD,null,+61747273211,Secondary,Current,2019-01-02,null,null,null,null
329,64424,https://arena.nafc.org.au/register/api/locations/329,QLD,Ingham Airport,null,-18.6602,146.1538,null,Hinchinbrook Shire Council,null,+61747764600,Secondary,Current,2019-01-02,null,null,null,null
330,64425,https://arena.nafc.org.au/register/api/locations/330,QLD,Emerald Airport,null,-23.5695,148.1733,null,Central Highlands Regional Council,null,+61749804948,Secondary,Current,2019-01-02,null,null,null,null
331,64426,https://arena.nafc.org.au/register/api/locations/331,QLD,MT Isa,null,-20.6667,139.5382,null,Mt Isa Airport Pty Ltd,null,+61744093000,Secondary,Current,2019-01-02,null,null,null,null
332,64441,https://arena.nafc.org.au/register/api/locations/332,NSW,NPWS Reedy Creek helipad,null,-34.0612,149.5185,null,null,null,null,null,Current,2019-01-03,null,null,null,null
333,64541,https://arena.nafc.org.au/register/api/locations/333,NSW,Fern Bay Detention Basin,null,-32.8635,151.8128,Fern Bay,NPWS,null,null,null,Current,null,null,null,null,null
334,64848,https://arena.nafc.org.au/register/api/locations/334,NSW,Widden Valley Airstrip,null,-32.5228,150.3525,null,null,null,null,null,Current,2019-01-19,null,null,null,null
336,65018,https://arena.nafc.org.au/register/api/locations/336,NSW,Robertson Sports oval,null,-34.5872,150.5955,null,null,null,null,null,Unknown,null,null,null,null,null
337,65465,https://arena.nafc.org.au/register/api/locations/337,NSW,NPWS - Bundella Creek Rd,null,-31.6845,150.0663,null,NPWS,null,null,null,Current,null,null,null,null,null
338,65715,https://arena.nafc.org.au/register/api/locations/338,NSW,Tallowa Dam Road,null,-34.7728,150.3828,Tallowa Dam Road,null,null,null,null,Unknown,null,Low level lines along Tallowa Dam Rd. Small tower adjacent to pad,null,null,null
339,65949,https://arena.nafc.org.au/register/api/locations/339,NSW,NPWS Boombah depot,null,-32.4987,152.3067,null,null,null,null,null,Unknown,null,null,null,null,null
340,65952,https://arena.nafc.org.au/register/api/locations/340,NSW,NPWS Candlebark,null,-34.6647,150.2975,Gullies and Riverview Rd	 Bundanoon,null,null,null,null,Current,null,null,null,null,null
341,66605,https://arena.nafc.org.au/register/api/locations/341,NSW,Woko NP Helipad,null,-31.7955,151.7900,Woko NP,NPWS,null,null,null,Current,null,null,null,null,null
342,66606,https://arena.nafc.org.au/register/api/locations/342,NSW,Dahlia Creek Helipad,null,-34.2128,150.9035,Darkes Forrest ( Wollongong ),NPWS,null,null,Helipad,Current,null,null,null,null,null
343,66611,https://arena.nafc.org.au/register/api/locations/343,NSW,NPWS St Joseph Outdoor Education Centre,null,-33.4267,150.7290,Colo Heights,NPWS,null,null,null,Current,null,null,null,null,null
344,66622,https://arena.nafc.org.au/register/api/locations/344,NSW,NPWS Kempsey depot - Verges Creek,null,-31.0733,152.8763,null,null,null,null,null,Current,null,null,null,null,null
347,66830,https://arena.nafc.org.au/register/api/locations/347,NSW,Pennant Hills High School,null,-33.7343,151.0615,Pennant Hills High School Oval,School,NPWS Greater Syd	 RFS Hornsby District,null,null,Unknown,null,Rectangle sports field in high school grounds,null,null,null
348,66831,https://arena.nafc.org.au/register/api/locations/348,NSW,Hornsby Rifle Range,null,-33.6905,151.0903,null,null,null,null,null,Unknown,null,Rifle Range location. Range will to be not active at all times of helicopter operations. Always confirm inbound with Air Base/dispatch contact re Range status,null,null,null
349,66901,https://arena.nafc.org.au/register/api/locations/349,NSW,Toorale NP,null,-30.3180,145.4288,null,NPWS Bourke Area,null,null,null,Current,null,null,null,null,null
350,66955,https://arena.nafc.org.au/register/api/locations/350,NSW,Karmay Botany Bay NP - Commemoration Flat,null,-33.0043,151.3695,Kurnell,NSW National Parks and Wildlife Sevice,null,null,null,Current,null,null,null,null,null
352,67285,https://arena.nafc.org.au/register/api/locations/352,VIC,Brambuk (Halls Gap) HLS,null,-37.1600,142.5330,null,DELWP,null,null,Helipad,Current,null,Power line to the west.		Building to the northwest.		Wildlife.		Public visitors to Centre.		Mown grass area.,null,null,null
353,67543,https://arena.nafc.org.au/register/api/locations/353,NSW,NPWS Scheyville Depot,null,-33.6125,150.8857,null,NPWS,null,null,null,Current,null,null,null,null,null
354,67583,https://arena.nafc.org.au/register/api/locations/354,NSW,ILFORD RURAL FIRE STATION,null,-32.9632,149.8613,null,NSW RURAL FIRE SERVICE,TROY PORTER,02 6372 4434,null,Current,null,null,null,null,null
355,67766,https://arena.nafc.org.au/register/api/locations/355,VIC,Maindample HLS (Paton Air),null,-36.9753,145.9835,null,Paton Air,David Empy,null,null,Unknown,null,null,null,null,null
357,67797,https://arena.nafc.org.au/register/api/locations/357,NSW,Echuca Airport,null,-36.1515,144.7633,Echuca,null,null,null,null,Current,null,null,null,null,null
359,68909,https://arena.nafc.org.au/register/api/locations/359,NSW,TWIN VALLEY EUCHAREENA,null,-32.8910,149.1720,null,null,null,null,null,Unknown,null,null,null,null,null
361,71045,https://arena.nafc.org.au/register/api/locations/361,TAS,Upper Huon,null,-42.9920,146.9230,Upper Huon Oval,Tasmanian Fire Service,Justin Plumber,0419 349 041,null,Unknown,null,Opposite fire station,null,null,null
362,71049,https://arena.nafc.org.au/register/api/locations/362,TAS,Liaweenee Inland Fisheries,null,-41.9012,146.6732,highland lakes road,Inland Fisheries,Josef Wisniewski,+61429020274,null,Current,2021-08-05,null,null,null,null
363,71160,https://arena.nafc.org.au/register/api/locations/363,NSW,Howson Oval	 Turramurra,null,-33.7380,151.1045,null,null,null,null,null,Unknown,null,null,null,null,null
364,72622,https://arena.nafc.org.au/register/api/locations/364,TAS,Mathinna Oval Air Base,null,-41.4717,147.8863,High St	 Mathinna,Break O'day Council,David Jolly,+61436026277,Secondary,Current,2021-08-26,null,null,null,null
366,73163,https://arena.nafc.org.au/register/api/locations/366,TAS,Riverside Aircraft Staging Base,null,-41.3988,147.0748,597 West Tamar Highway	 Riverside,Tasmanian Helicopters,null,null,null,Unknown,null,null,null,null,null
367,73331,https://arena.nafc.org.au/register/api/locations/367,TAS,Stony Head Air Base,null,-41.0252,146.9750,Stoney Head,Tasmanian Fire Service,Andrew Francombe,0419 569 557,null,Current,null,null,null,null,null
368,73499,https://arena.nafc.org.au/register/api/locations/368,NSW,NPWS Brimstone heli pad,null,-34.0422,150.4838,10 Valentine av,NSW National Parks and Wildlife Sevice,null,null,null,Current,null,null,null,null,null
369,73512,https://arena.nafc.org.au/register/api/locations/369,TAS,Pipers River Airbase,null,-41.1005,147.0882,76 School Rd	 Pipers River TAS 7252,Tasmanian Fire Service,Matt Brown,0409 868 467,null,Unknown,null,Overhead power lines,null,null,null
372,73866,https://arena.nafc.org.au/register/api/locations/372,NSW,The Oaks Airstrips,null,-34.0820,150.5603,null,null,null,null,null,Current,null,null,null,null,null
373,73875,https://arena.nafc.org.au/register/api/locations/373,TAS,Springvale Air Base,null,-42.0183,148.0607,130 Springvale Road	 Cranbrook,Tasmanian Fire Service,Aaron White,0408 499 127,null,Unknown,null,null,null,null,null
374,74547,https://arena.nafc.org.au/register/api/locations/374,NSW,PICTON SPORTSGROUND,null,-34.1580,150.6068,Fairleys Rd	 Picton,null,null,null,null,Current,null,null,null,null,null
375,74567,https://arena.nafc.org.au/register/api/locations/375,TAS,Fenton Forest Airbase,null,-42.6840,146.8730,Glenora,Private Property,Bob Shoebridge,+61429461812,Secondary,Current,2021-08-08,Large open paddock approx 2ha	 working farm. beware of cattle in the area.,null,null,+61429461812
376,74710,https://arena.nafc.org.au/register/api/locations/376,NSW,Lithgow Greyhound Track,null,-33.4725,150.1595,null,null,null,null,null,Current,null,null,null,null,null
377,74819,https://arena.nafc.org.au/register/api/locations/377,TAS,Strathgordon,null,-42.7693,146.0463,Strathgordon Chalet,Hydro,John Ling,+61400023896,Secondary,Current,2020-01-01,populous Area	 PAL,null,null,null
379,74964,https://arena.nafc.org.au/register/api/locations/379,TAS,Campbell Town - King Street,null,-41.9305,147.4888,24 KING ST	 CAMPBELL TOWN	 TAS 7210,NORTHERN MIDLANDS COUNCIL,null,null,null,Current,2019-12-29,null,null,null,null
380,74978,https://arena.nafc.org.au/register/api/locations/380,TAS,Latrobe - Tas Helicopters,null,-41.2187,146.4173,8998 BASS HWY	 LATROBE	 TAS	 7307,Tasmanian Helicopters,null,null,null,Current,2019-12-29,null,null,null,null
381,74984,https://arena.nafc.org.au/register/api/locations/381,TAS,Tarrana - TASMAN COMMUNITY HALL,null,-43.0382,147.8682,33 AMY ST	 TARANNA	 TAS	 7180,Tasman Council,null,null,null,Current,2019-12-30,Power pole to the East of Community hall,null,null,null
382,75088,https://arena.nafc.org.au/register/api/locations/382,NSW,Warrimoo Oval,null,-33.7175,150.6150,Rickard Road Warrimoo,null,null,null,null,Current,null,Playing Field,null,null,null
383,75090,https://arena.nafc.org.au/register/api/locations/383,TAS,Fingal Oval AIrbase,null,-41.6357,147.9677,Fingal Recreation Reserve	 Brown St.,TFS,Matthew Grant,+61439634643,Support,Current,2021-09-26,null,null,null,null
384,75507,https://arena.nafc.org.au/register/api/locations/384,NSW,POLO FLAT - COOMA,null,-36.2292,149.1490,null,Snowy Hydro,null,null,null,Current,null,null,null,null,null
385,76020,https://arena.nafc.org.au/register/api/locations/385,NSW,COONABARABRAN FCC,null,-31.2595,149.2787,null,null,null,null,Helipad,Current,null,null,null,null,null
386,76519,https://arena.nafc.org.au/register/api/locations/386,NSW,Warragamba Dam Heli Pad,null,-33.8905,150.5970,null,null,Ashley Frank,0455 362 982,null,Provisional,2020-02-11,null,null,null,null
388,76993,https://arena.nafc.org.au/register/api/locations/388,NSW,NPWS Strathmore Heli Pad,null,-31.3080,149.0152,Warrambungles,NPWS,Mark Burrow,0488951007,null,Current,null,Helipad to the South of the depot and house. Powerlines running to the house and depot from the north.,null,null,null
389,77137,https://arena.nafc.org.au/register/api/locations/389,NSW,GINGKIN ROAD	 GINGKIN,null,-33.8553,149.9378,null,NSW DEPT. OF PRIMARY INDUSTRIES,LIAM ORROCK,0448 242 441,null,Current,2020-03-31,null,null,null,null
390,77547,https://arena.nafc.org.au/register/api/locations/390,NSW,NPWS Nattai High Range Pad,null,-34.3645,150.3422,null,NPWS Nattai,Raf Pedroza,null,null,Current,null,null,null,null,null
391,77719,https://arena.nafc.org.au/register/api/locations/391,NSW,Merrygoen,null,-31.8790,149.1825,null,null,null,null,null,Current,null,null,null,null,null
392,77961,https://arena.nafc.org.au/register/api/locations/392,NSW,Wilton Paddock,null,-34.2613,150.7213,Eastern side Macarthur Dr x Picton Rd	 Wilton,WaterNSW,Stuart Chadwick,0409 262 359,null,Current,2020-05-07,Open paddock on eastern side of Macarthur Dr,null,null,null
393,78043,https://arena.nafc.org.au/register/api/locations/393,NSW,PENRITH WHITE WATER RAFTING,null,-33.7220,150.6860,null,NSW RURAL FIRE SERVICE,SIMON TOPP,0418 379 331,null,Current,null,null,null,null,null
395,82614,https://arena.nafc.org.au/register/api/locations/395,NT,Batchelor Aerodrome,null,-13.0558,131.0283,Batchelor Road	 Batchelor,null,null,null,Primary,Current,null,null,null,null,null
396,82615,https://arena.nafc.org.au/register/api/locations/396,NT,Hughes Airstrip,null,-12.6887,131.0892,Townend Road	 Hughes,Bushfires NT,null,null,Secondary,Unknown,null,null,null,null,null
398,82623,https://arena.nafc.org.au/register/api/locations/398,NSW,NPWS Bonnie Vale helipad/Bonnie Vale Day Use Area,null,-34.0825,151.1413,null,NPWS Royal,null,null,null,Current,2020-09-15,Bonnie Vale Day Use Area,null,null,null
399,82739,https://arena.nafc.org.au/register/api/locations/399,NSW,NPWS Lake Arragan Campground Pad,null,-29.5670,153.3355,null,NPWS Grafton,null,null,null,Current,null,campsites	 park roads and powerlines to south of pad,null,null,null
400,82756,https://arena.nafc.org.au/register/api/locations/400,NSW,Laurieton,null,-31.6392,152.7878,null,null,null,null,null,Unknown,null,Trees line and lower poles to north of heli pad.,null,null,null
402,86138,https://arena.nafc.org.au/register/api/locations/402,NSW,ST IVES SHOWGROUND,null,-33.7048,151.1865,Mova Vale Rd	 St Ives,Kuring-gai Council,null,null,null,Current,null,Light towers around the edge of oval. Horse arena north of the main oval.,null,null,null
403,86334,https://arena.nafc.org.au/register/api/locations/403,NSW,NPWS Arakwal Depot Byron Bay,null,-28.6463,153.6265,null,NPWS,Tweed Byron Area,null,null,Current,null,null,null,null,null
404,86335,https://arena.nafc.org.au/register/api/locations/404,NSW,NPWS Friday Flat overflow carpark	 Thredbo,null,-36.4968,148.3173,null,NPWS,Snowy River Area,null,null,Unknown,null,null,null,null,null
405,86913,https://arena.nafc.org.au/register/api/locations/405,NSW,NPW Spencers Creek Helipad,null,-36.4292,148.3598,null,null,Alpine Queanbeyan Area,null,null,Current,null,null,null,null,null
406,86950,https://arena.nafc.org.au/register/api/locations/406,NZ,Auckland International Airport,null,-37.0081,174.7920,Auckland,null,null,null,null,Current,2014-01-05,,null,null,null
407,86951,https://arena.nafc.org.au/register/api/locations/407,NZ,Christchurch International Airport,null,-43.4894,172.5320,Christchurch,null,null,null,null,Current,2008-06-13,,null,null,null
408,86952,https://arena.nafc.org.au/register/api/locations/408,NZ,Wellington International Airport,null,-41.3272,174.8050,Wellington,null,null,null,null,Current,2010-02-12,,null,null,null
409,86953,https://arena.nafc.org.au/register/api/locations/409,NZ,Queenstown International Airport,null,-45.0211,168.7390,Queenstown,null,null,null,null,Current,2020-10-12,,null,null,null
410,86954,https://arena.nafc.org.au/register/api/locations/410,NZ,Dunedin Airport,null,-45.9281,170.1980,Dunedin,null,null,null,null,Current,2008-06-13,,null,null,null
411,86955,https://arena.nafc.org.au/register/api/locations/411,NZ,Nelson Airport,null,-41.2983,173.2210,Nelson,null,null,null,null,Current,2009-08-23,,null,null,null
412,86956,https://arena.nafc.org.au/register/api/locations/412,NZ,Wanaka Airport,null,-44.7222,169.2460,,null,null,null,null,Current,2015-07-17,,null,null,null
413,86957,https://arena.nafc.org.au/register/api/locations/413,NZ,Rotorua Regional Airport,null,-38.1092,176.3170,Rotorua,null,null,null,null,Current,2009-08-23,,null,null,null
414,86958,https://arena.nafc.org.au/register/api/locations/414,NZ,Palmerston North Airport,null,-40.3206,175.6170,,null,null,null,null,Current,2008-06-13,,null,null,null
415,86959,https://arena.nafc.org.au/register/api/locations/415,NZ,Hamilton International Airport,null,-37.8667,175.3320,Hamilton,null,null,null,null,Current,2010-09-06,,null,null,null
416,86960,https://arena.nafc.org.au/register/api/locations/416,NZ,Invercargill Airport,null,-46.4124,168.3130,Invercargill,null,null,null,null,Current,2008-06-13,,null,null,null
417,86961,https://arena.nafc.org.au/register/api/locations/417,NZ,Kaikoura Airport,null,-42.4250,173.6050,,null,null,null,null,Current,2008-07-18,,null,null,null
418,86962,https://arena.nafc.org.au/register/api/locations/418,NZ,Hawke's Bay Airport,null,-39.4658,176.8700,Napier,null,null,null,null,Current,2016-09-19,,null,null,null
419,86963,https://arena.nafc.org.au/register/api/locations/419,NZ,Milford Sound Airport,null,-44.6733,167.9230,,null,null,null,null,Current,2008-07-18,,null,null,null
